G FWHM,G Shift,2D FWHM,2D Shift,2D/G,D/G,R/G,R'/G,_Target
15.561,1583.854,32.2484,2684.795,0.900158059,0.036410382,0,0.455118547,5 - 9 degree
16.3274,1583.774,34.1806,2684.608,0.94747911,0.065161458,0,0.444881515,5 - 9 degree
13.7916,1589.193,35.2159,2691.147,0.763564553,0.05795834,0,0.191882523,5 - 9 degree
15.9462,1587.439,34.9217,2687.746,0.693737499,0.063598048,0,0.46916386,5 - 9 degree
13.0236,1584.904,35.8301,2682.983,0.545050064,0.064436512,0,0.268082866,5 - 9 degree
12.199,1589.282,37.7479,2688.314,0.468978806,0.026836887,0,0.19585827,5 - 9 degree
11.8167,1587.566,35.5865,2685.493,0.497978781,0.022223549,0,0.274373987,5 - 9 degree
11.419,1588.281,36.8324,2689.176,0.391698015,0.035810389,0,0.087536964,5 - 9 degree
12.0346,1588.622,34.6038,2687.253,0.545912292,0.040160281,0,0.264753536,5 - 9 degree
14.2588,1582.761,31.7315,2682.849,0.806486272,0.053623763,0,0.484033873,5 - 9 degree
15.1301,1583.845,31.5742,2684.732,0.771978412,0.075807029,0,0.378387391,5 - 9 degree
14.0579,1584.219,31.8261,2685.37,0.802982351,0.047805568,0,0.485132428,5 - 9 degree
13.1855,1590.675,35.3026,2689.559,0.513552168,0.028586394,0,0.177531952,5 - 9 degree
15.7211,1585.291,31.4957,2687.893,0.870352737,0.043913195,0,0.481591855,5 - 9 degree
14.543,1587.021,41.7584,2691.311,0.389883175,0.051771052,0,0.092972536,5 - 9 degree
12.2935,1587.22,36.4897,2685.91,0.517411084,0.034823255,0,0.293787515,5 - 9 degree
12.2753,1585.101,33.645,2680.854,0.524351617,0.038614801,0,0.246941085,5 - 9 degree
12.8096,1589.096,36.1741,2688.954,0.559907635,0.043726869,0,0.362844523,5 - 9 degree
13.7973,1582.698,30.7478,2682.451,0.878244524,0.043723934,0,0.252828684,5 - 9 degree
11.7666,1589.269,35.6488,2686.49,0.457607776,0.028145532,0,0.152072957,5 - 9 degree
11.6506,1589.338,39.031,2687.493,0.40321575,0.056342394,0,0.12885329,5 - 9 degree
11.7296,1590.206,35.9805,2687.728,0.446063359,0.022780846,0,0.211847547,5 - 9 degree
11.3681,1588.081,37.714,2689.002,0.396718784,0.026270122,0,0.084598387,5 - 9 degree
13.4184,1586.417,34.0496,2686.33,0.663636587,0.046414228,0,0.434566033,5 - 9 degree
16.3721,1583.718,33.4472,2685.219,0.892689047,0.049476861,0,0.353981914,5 - 9 degree
17.232,1589.72,39.2943,2688.48,0.609999723,0.046925742,0,0.254717062,5 - 9 degree
11.5321,1589.271,33.6633,2687.691,0.493626563,0.026051796,0,0.166358856,5 - 9 degree
12.6246,1587.013,35.0179,2683.842,0.411360496,0.024930389,0,0.082936576,5 - 9 degree
11.5208,1589.311,35.5408,2687.068,0.452874925,0.023362345,0,0.207994818,5 - 9 degree
13.7502,1588.743,37.1662,2688.278,0.43481376,0.028289372,0,0.081198289,5 - 9 degree
14.5985,1583.36,33.9001,2684.148,0.798864187,0.047450174,0,0.451096705,5 - 9 degree
15.4957,1586.207,35.6841,2684.561,0.729812942,0.038682923,0,0.246527751,5 - 9 degree
11.8234,1587.38,35.3155,2686.861,0.498729168,0.04358351,0,0.251102519,5 - 9 degree
15.3686,1588.54,36.0318,2684.322,0.58061661,0.032128389,0,0.35053921,5 - 9 degree
12.5948,1586.35,34.2,2683.558,0.533493033,0.040381853,0,0.190023266,5 - 9 degree
15.0516,1583.991,32.3512,2685.023,0.863404558,0.053092057,0,0.256610712,5 - 9 degree
12.8512,1586.783,34.5456,2683.144,0.553148646,0.022444497,0,0.238902741,5 - 9 degree
15.6955,1589.059,38.9716,2687.422,0.562618306,0.030287679,0,0.307507007,5 - 9 degree
17.7809,1588.169,37.8227,2688.807,0.620477117,0.038556217,0,0.096384669,5 - 9 degree
13.3953,1585.006,36.9192,2682.446,0.590102829,0.039302427,0,0.371179734,5 - 9 degree
16.0611,1587.507,37.4293,2684.443,0.597359223,0.051418097,0,0.328702848,5 - 9 degree
13.945,1583.869,35.3627,2681.257,0.642872097,0.04433662,0,0.426718673,5 - 9 degree
13.3099,1586.816,38.0028,2685.009,0.531191341,0.056710055,0,0.203037391,5 - 9 degree
13.5154,1586.774,36.8691,2684.114,0.432395408,0.026641629,0,0.080433138,5 - 9 degree
11.9825,1587.953,34.907,2686.924,0.515792343,0.044657798,0,0.218762355,5 - 9 degree
16.4279,1582.39,38.7789,2683.976,0.824460472,0.057159309,0,0.364454551,5 - 9 degree
14.6761,1586.565,38.5665,2685.777,0.584978553,0.034631479,0,0.183801386,5 - 9 degree
10.9022,1588.384,35.9064,2685.853,0.440643692,0.024190328,0,0.237580654,5 - 9 degree
13.0031,1589.372,38.0796,2690.955,0.436302122,0.031126836,0,0.102914537,5 - 9 degree
12.4942,1587.545,40.1469,2686.462,0.470605758,0.038118636,0,0.128003681,5 - 9 degree
12.1251,1588.518,34.5761,2686.769,0.544509679,0.042263158,0,0.230469011,5 - 9 degree
15.4874,1586.989,40.0034,2684.746,0.509733493,0.050487052,0,0.167877575,5 - 9 degree
12.3,1588.416,37.0983,2688.388,0.405815395,0.027470364,0,0.074703788,5 - 9 degree
15.1595,1583.494,32.5642,2684.845,0.816197667,0.049997904,0,0.413213126,5 - 9 degree
10.8245,1587.682,34.3413,2684.649,0.457822012,0.024924362,0,0.264105942,5 - 9 degree
11.1661,1587.387,35.5138,2686.843,0.413518474,0.022459029,0,0.084987027,5 - 9 degree
12.0071,1583.32,33.1959,2680.121,0.605659761,0.030900067,0,0.401681937,5 - 9 degree
13.4434,1585.597,38.7486,2687.444,0.378213181,0.056753181,0,0.082193312,5 - 9 degree
18.6645,1588.277,40.9031,2686.277,0.75718443,0.063044574,0,0.331450884,5 - 9 degree
15.0037,1589.684,36.9598,2688.885,0.576448706,0.02977791,0,0.229212269,5 - 9 degree
15.2428,1583.448,33.7962,2685.073,0.797202937,0.046096181,0,0.417801907,5 - 9 degree
13.2262,1588.299,34.7049,2687.347,0.577542148,0.028238307,0,0.35214676,5 - 9 degree
11.3127,1588.539,34.5269,2686.631,0.47763131,0.026257071,0,0.261656531,5 - 9 degree
11.6885,1588.413,34.5823,2687.239,0.494313537,0.025243864,0,0.258837385,5 - 9 degree
11.5062,1585.251,32.8293,2683.592,0.575929588,0.02556155,0,0.352104977,5 - 9 degree
11.6987,1588.386,34.7762,2687.245,0.502995642,0.030347739,0,0.26666907,5 - 9 degree
17.1581,1588.236,40.1815,2688.556,0.496604784,0.035558701,0,0.092953381,5 - 9 degree
12.3112,1585.316,34.5808,2683.61,0.595313858,0.029148445,0,0.396296114,5 - 9 degree
11.821,1587.315,37.3352,2682.035,0.384341879,0.059989441,0,0.147432995,5 - 9 degree
13.7817,1584.929,38.674,2682.807,0.634711107,0.041570673,0,0.218973813,5 - 9 degree
10.861,1587.271,36.6045,2681.721,0.366587466,0.040732068,0,0.119449059,5 - 9 degree
14.1851,1583.811,31.0283,2685.003,0.849916488,0.041751916,0,0.496760822,5 - 9 degree
10.9482,1590.718,38.2119,2687.853,0.404480062,0.021899364,0,0.143842992,5 - 9 degree
11.7696,1585.774,33.8337,2681.435,0.506867443,0.037055319,0,0.183504181,5 - 9 degree
11.7092,1587.131,33.8245,2685.576,0.516225089,0.045681196,0,0.239197329,5 - 9 degree
11.5604,1588.074,34.9611,2685.322,0.480125749,0.02443685,0,0.245701678,5 - 9 degree
13.2391,1586.455,33.8842,2685.878,0.616538088,0.029698591,0,0.177167017,5 - 9 degree
17.3334,1589.143,39.2819,2688.04,0.616863986,0.046499175,0,0.306256019,5 - 9 degree
11.8065,1588.057,33.9798,2684.103,0.499809621,0.023421181,0,0.306330011,5 - 9 degree
12.6804,1588.127,35.0602,2683.737,0.502250408,0.02594501,0,0.164468014,5 - 9 degree
11.5826,1587.339,36.0048,2683.892,0.477700219,0.030263654,0,0.269090043,5 - 9 degree
12.766,1589.069,35.3954,2687.851,0.424631316,0.024807593,0,0.101655994,5 - 9 degree
12.9273,1589.587,36.6759,2685.491,0.53562791,0.045976854,0,0.082188634,5 - 9 degree
11.2019,1587.592,37.2957,2686.125,0.376128691,0.022283095,0,0.065512827,5 - 9 degree
10.7502,1587.486,33.9604,2682.848,0.464553223,0.023047521,0,0.271127132,5 - 9 degree
14.2946,1586.572,34.441,2684.145,0.618690913,0.029334343,0,0.349802908,5 - 9 degree
15.11,1587.828,38.1309,2688.5,0.602255796,0.046904417,0,0.337707336,5 - 9 degree
12.8675,1587.272,36.4346,2686.676,0.483240329,0.065370117,0,0.158455595,5 - 9 degree
14.4848,1583.654,31.73,2684.765,0.847610332,0.039596589,0,0.492591973,5 - 9 degree
11.8446,1589.535,34.6647,2686.588,0.469628314,0.028351309,0,0.149980535,5 - 9 degree
14.822,1584.722,37.7369,2683.198,0.573396147,0.07502751,0,0.413469983,5 - 9 degree
11.5611,1587.844,37.4286,2688.713,0.400100447,0.031062245,0,0.071864853,5 - 9 degree
14.3395,1588.699,40.3186,2682.252,0.59866584,0.041952806,0,0.230420498,5 - 9 degree
12.7897,1583.864,32.4202,2681.612,0.64896882,0.030171495,0,0.262759085,5 - 9 degree
13.435,1586.692,34.7928,2682.014,0.55372451,0.041665495,0,0.183659351,5 - 9 degree
15.7025,1584.289,38.4896,2680.042,0.638241076,0.035560425,0,0.417341672,5 - 9 degree
17.2418,1586.273,39.7867,2685.345,0.666077689,0.027777761,0,0.179348436,5 - 9 degree
11.681,1585.741,35.5505,2681.283,0.48779715,0.029101729,0,0.26559249,5 - 9 degree
12.6471,1587.591,35.1625,2684.565,0.511707587,0.039675517,0,0.178530317,5 - 9 degree
13.5275,1585.39,33.8191,2684.309,0.667765399,0.027646363,0,0.177564757,5 - 9 degree
18.504,1582.951,38.8007,2684.493,0.86466439,0.057504074,0,0.423560112,5 - 9 degree
12.7411,1586.495,38.9508,2685.632,0.402631877,0.030639441,0,0.08138331,5 - 9 degree
11.1461,1588.294,33.9736,2684.085,0.457828025,0.023288827,0,0.15158553,5 - 9 degree
12.2122,1587.645,35.2598,2686.92,0.535689822,0.040370121,0,0.325121605,5 - 9 degree
14.4691,1586.203,32.842,2687.812,0.713738615,0.062457472,0,0.427429022,5 - 9 degree
11.0239,1587.477,35.9161,2684.312,0.452239942,0.028450677,0,0.163907033,5 - 9 degree
15.3051,1584.163,25.4849,2695.83,0.168718787,0.007135875,0.031246608,0,12 - 13 degree
16.9333,1583.807,32.0838,2695.556,0.093599556,0.007212152,0.029522295,0,12 - 13 degree
15.5579,1584.016,28.4232,2697.096,0.095320432,0.006496726,0.028152748,0,12 - 13 degree
15.0943,1582.443,29.8272,2694.505,0.06446715,0.006193403,0.028996389,0,12 - 13 degree
14.5347,1582.577,38.0177,2694.67,0.115896523,0.011435683,0.031833816,0,12 - 13 degree
17.1434,1583.431,39.1157,2688.763,0.477294743,0.016368847,0.054856086,0,12 - 13 degree
16.2415,1582.304,40.977,2687.211,0.433385137,0.012998288,0.049398903,0,12 - 13 degree
16.3596,1585.222,38.7187,2694.759,0.328090367,0.009559272,0.048517976,0,12 - 13 degree
16.3962,1584.891,40.7441,2693.52,0.353801534,0.01054034,0.051711705,0,12 - 13 degree
18.9013,1585.725,42.9453,2694.774,0.393762627,0.011035227,0.054709391,0,12 - 13 degree
16.738,1585.741,42.039,2695.078,0.414442246,0.010548417,0.05884111,0,12 - 13 degree
17.2435,1585.128,41.7347,2694.103,0.455805242,0.011079902,0.055905182,0,12 - 13 degree
18.3386,1585.847,40.5423,2696.223,0.338599343,0.010031144,0.051670307,0,12 - 13 degree
17.4985,1585.46,39.5328,2695.487,0.357108141,0.009641015,0.049558848,0,12 - 13 degree
19.0025,1585.91,39.5666,2696.327,0.436640222,0.008786706,0.052723053,0,12 - 13 degree
17.4636,1586.356,39.8332,2696.998,0.365683919,0.012319256,0.061804189,0,12 - 13 degree
20.7241,1585.906,45.0368,2695.643,0.391906817,0.012385331,0.055386637,0,12 - 13 degree
17.7835,1586.022,45.4079,2691.708,0.349934528,0.012732234,0.05180992,0,12 - 13 degree
18.8338,1586.112,41.8229,2696.606,0.379986731,0.0106772,0.055065692,0,12 - 13 degree
19.0082,1585.378,40.0544,2695.999,0.407495577,0.010426853,0.051303641,0,12 - 13 degree
17.3593,1586.463,39.5075,2697.443,0.319770737,0.010705401,0.053529478,0,12 - 13 degree
18.3232,1585.395,39.0281,2697.523,0.217494806,0.007862395,0.040763663,0,12 - 13 degree
19.6587,1585.667,42.1493,2695.324,0.405112673,0.01159914,0.056711956,0,12 - 13 degree
20.6459,1585.494,40.9886,2696.379,0.39197981,0.010704163,0.049827025,0,12 - 13 degree
17.4912,1585.695,39.1981,2696.979,0.287693153,0.009213206,0.04829821,0,12 - 13 degree
18.4338,1584.739,36.3734,2697.042,0.154276097,0.007505281,0.03777821,0,12 - 13 degree
18.1147,1585.29,42.314,2694.308,0.38655146,0.011014127,0.055486303,0,12 - 13 degree
19.143,1584.896,39.2351,2695.72,0.389235073,0.010484395,0.046434187,0,12 - 13 degree
19.2356,1585.104,38.2756,2697.011,0.2807091,0.007956279,0.044111019,0,12 - 13 degree
18.1011,1585.318,36.2995,2698.32,0.109265936,0.006252003,0.033642427,0,12 - 13 degree
19.1485,1585.196,43.474,2694.158,0.415013823,0.011831523,0.055589853,0,12 - 13 degree
19.1644,1585.26,40.6818,2695.39,0.400913916,0.010715226,0.053980521,0,12 - 13 degree
17.2154,1584.591,36.1405,2697.202,0.134828406,0.00903511,0.037192693,0,12 - 13 degree
18.7853,1584.984,34.2605,2698.461,0.096525247,0.00538461,0.033156427,0,12 - 13 degree
18.0091,1585.149,43.9567,2693.843,0.413722071,0.01317684,0.066795244,0,12 - 13 degree
17.3525,1585.048,42.0708,2694.054,0.426387622,0.013095713,0.059263694,0,12 - 13 degree
17.8933,1584.752,31.2061,2698.396,0.078776535,0.005601457,0.034082074,0,12 - 13 degree
19.0726,1584.065,33.8719,2697.971,0.071412184,0.005944838,0.035594704,0,12 - 13 degree
17.0597,1583.309,43.1626,2691.572,0.34682807,0.012165626,0.064115552,0,12 - 13 degree
18.488,1584.637,38.1964,2695.351,0.247847536,0.008674443,0.044240735,0,12 - 13 degree
18.4672,1586.436,36.1392,2696.195,0.170429906,0.006977837,0.035546925,0,12 - 13 degree
17.3906,1585.398,29.7646,2698.915,0.074430188,0.005074599,0.031962593,0,12 - 13 degree
19.6827,1584.664,40.8868,2691.858,0.258318877,0.011354631,0.045420569,0,12 - 13 degree
18.8674,1584.917,37.7981,2696.044,0.271662729,0.008626295,0.04327088,0,12 - 13 degree
18.8033,1584.669,36.5739,2696.369,0.26524911,0.007673316,0.040798918,0,12 - 13 degree
18.8773,1585.234,34.749,2697.169,0.214663828,0.007315698,0.040133773,0,12 - 13 degree
18.378,1585.739,39.9708,2696.418,0.235747705,0.010426584,0.051115793,0,12 - 13 degree
19.5477,1584.805,38.9042,2695.874,0.251967595,0.008502815,0.044390697,0,12 - 13 degree
19.1284,1584.958,36.1483,2696.891,0.235052788,0.008281106,0.041406856,0,12 - 13 degree
18.8697,1585.574,34.7224,2698.091,0.181441529,0.007730355,0.040430662,0,12 - 13 degree
18.0844,1585.507,39.9078,2696.016,0.220280821,0.011631722,0.049435181,0,12 - 13 degree
19.2397,1585.017,40.5741,2696.416,0.218941075,0.009335946,0.043266099,0,12 - 13 degree
18.9761,1584.785,35.4632,2696.961,0.209697849,0.007799715,0.041198943,0,12 - 13 degree
19.064,1584.995,38.4546,2695.223,0.212888099,0.010701882,0.046490081,0,12 - 13 degree
19.3078,1585.033,38.8497,2696.873,0.196376403,0.008085177,0.041942423,0,12 - 13 degree
18.5689,1584.643,35.0688,2696.9,0.176772476,0.00717421,0.038292071,0,12 - 13 degree
18.9712,1585.192,38.1854,2696.991,0.202530614,0.008679786,0.041539061,0,12 - 13 degree
19.3902,1585.298,36.2112,2697.506,0.181857847,0.007847717,0.040683538,0,12 - 13 degree
17.0921,1583.48,27.2799,2697.979,0.057680682,0.005798486,0.035119262,0,12 - 13 degree
17.6831,1583.349,29.2716,2697.342,0.060312136,0.006192302,0.03697126,0,12 - 13 degree
19.392,1585.165,43.5992,2692.367,0.214026939,0.00972279,0.041758223,0,12 - 13 degree
19.8253,1584.452,37.6567,2695.807,0.224102589,0.007697727,0.041960168,0,12 - 13 degree
18.5879,1583.945,31.2003,2694.279,0.2691965,0.007486121,0.039073192,0,12 - 13 degree
18.1467,1584.492,32.8793,2698.531,0.074578821,0.006342761,0.035246699,0,12 - 13 degree
17.2023,1584.782,28.035,2700.159,0.057570244,0.005817972,0.03314791,0,12 - 13 degree
17.954,1584.475,28.2102,2699.978,0.058410121,0.005626539,0.034830639,0,12 - 13 degree
19.2593,1584.188,34.6711,2696.492,0.138487347,0.006588356,0.03722498,0,12 - 13 degree
17.8706,1582.985,31.7848,2694.703,0.112943317,0.005291737,0.037344692,0,12 - 13 degree
16.824,1584.996,32.4063,2698.701,0.073472646,0.006434807,0.034293364,0,12 - 13 degree
18.7681,1583.653,33.5877,2698.823,0.058263684,0.006424489,0.038364315,0,12 - 13 degree
20.1002,1583.736,34.5446,2696.823,0.069211527,0.006072791,0.039906636,0,12 - 13 degree
17.0827,1583.717,28.2109,2697.303,0.061743733,0.005261322,0.034250133,0,12 - 13 degree
17.1134,1583.004,35.9667,2692.695,0.089337526,0.006634818,0.034856381,0,12 - 13 degree
18.1342,1582.679,36.5415,2692.807,0.187610364,0.008254845,0.041574978,0,12 - 13 degree
17.6367,1582.791,35.4133,2691.582,0.203019524,0.007242383,0.040374059,0,12 - 13 degree
17.146,1583.999,44.5068,2698.141,0.133002161,0.011959553,0.042535028,0,12 - 13 degree
20.6965,1584.321,33.0674,2695.125,0.355487058,0.009294532,0.038325633,0,12 - 13 degree
17.0477,1584.919,31.0699,2698.848,0.063897838,0.006086676,0.030491875,0,12 - 13 degree
16.6136,1583.571,27.771,2696.726,0.063017773,0.005350544,0.032967545,0,12 - 13 degree
19.01,1584.15,36.5538,2693.943,0.151375477,0.009603218,0.036672541,0,12 - 13 degree
17.5061,1584.102,31.5188,2696.613,0.06716047,0.005822914,0.034695578,0,12 - 13 degree
17.5293,1584.124,34.0269,2698.578,0.061255201,0.006769842,0.036420791,0,12 - 13 degree
18.7542,1583.088,34.2799,2699.341,0.059170698,0.006490274,0.036671194,0,12 - 13 degree
16.5794,1583.205,33.637,2697.535,0.053528627,0.00611873,0.032459355,0,12 - 13 degree
15.2579,1580.876,34.2847,2690.449,0.050634052,0.005698112,0.028164782,0,12 - 13 degree
14.6467,1581.861,34.3362,2693.423,0.04119784,0.005157957,0.026011432,0,12 - 13 degree
15.009,1577.412,43.6827,2678.715,0.259481991,0.00989813,0.039098747,0,12 - 13 degree
17.4969,1580.688,47.9324,2685.086,0.349053978,0.01468726,0.038919336,0,12 - 13 degree
14.4997,1580.107,45.0501,2683.96,0.274817004,0.008540251,0.034161952,0,12 - 13 degree
13.948,1580.729,44.0685,2684.456,0.323103364,0.01054807,0.040254703,0,12 - 13 degree
14.3236,1580.822,40.3559,2689.99,0.171056922,0.019216911,0.03497182,0,12 - 13 degree
14.2081,1582.968,42.1253,2690.227,0.230184184,0.008461283,0.033218192,0,12 - 13 degree
13.7719,1582.584,40.7797,2689.102,0.216312816,0.007612325,0.033898655,0,12 - 13 degree
13.5906,1580.675,41.3504,2685.21,0.205926501,0.007612003,0.032895754,0,12 - 13 degree
13.9447,1580.427,40.8255,2685.62,0.166203257,0.007279101,0.032093016,0,12 - 13 degree
15.039,1579.662,43.0289,2682.888,0.229523883,0.009275438,0.034273884,0,12 - 13 degree
16.9037,1576.949,47.9369,2677.085,0.330179054,0.011498929,0.042711528,0,12 - 13 degree
14.6295,1582.65,38.0314,2692.716,0.085167646,0.005835624,0.026925277,0,12 - 13 degree
13.0652,1580.343,43.0837,2683.643,0.256411947,0.008692237,0.034249089,0,12 - 13 degree
14.6398,1580.887,40.2458,2685.177,0.239321027,0.009259152,0.035154919,0,12 - 13 degree
13.8586,1580.482,40.3018,2684.511,0.247734635,0.008859293,0.036241967,0,12 - 13 degree
14.2736,1579.461,42.4905,2681.621,0.305123469,0.010178004,0.04031322,0,12 - 13 degree
14.2011,1577.946,44.6347,2678.159,0.302676795,0.009503718,0.037811125,0,12 - 13 degree
15.0039,1578.046,45.481,2679.463,0.297265251,0.011472678,0.037493335,0,12 - 13 degree
14.2605,1579.023,30.6733,2685.736,0.05603532,0.005100203,0.029925238,0,12 - 13 degree
13.707,1580.931,35.9722,2688.153,0.109555544,0.006759237,0.028234432,0,12 - 13 degree
13.3369,1580.664,34.9391,2688.338,0.078676371,0.005121158,0.025706482,0,12 - 13 degree
13.4939,1580.215,43.5577,2682.875,0.276960345,0.009537708,0.037030889,0,12 - 13 degree
14.383,1581.052,42.4673,2685.041,0.304851304,0.01085867,0.038411311,0,12 - 13 degree
13.8167,1580.241,42.3282,2683.59,0.275043657,0.009089428,0.036721924,0,12 - 13 degree
13.7046,1578.472,44.3609,2678.868,0.339040113,0.011392682,0.042156262,0,12 - 13 degree
12.7918,1578.473,44.091,2678.762,0.343007941,0.00977462,0.040236625,0,12 - 13 degree
14.8947,1579.833,43.5519,2682.544,0.333305728,0.015774898,0.038313896,0,12 - 13 degree
13.2978,1578.924,31.6503,2686.875,0.044210367,0.004649451,0.027247647,0,12 - 13 degree
12.8464,1579.754,32.9482,2686.043,0.075330081,0.005183807,0.026433057,0,12 - 13 degree
13.3232,1580.382,34.132,2687.082,0.080130778,0.005014697,0.024920072,0,12 - 13 degree
14.5891,1580.547,41.2506,2687.005,0.117963315,0.006420849,0.027988853,0,12 - 13 degree
14.9369,1580.264,42.8872,2683.814,0.309951199,0.010788763,0.0377609,0,12 - 13 degree
14.5464,1579.89,43.1326,2681.547,0.346044376,0.010192123,0.039612098,0,12 - 13 degree
13.9729,1581.711,41.9926,2686.403,0.335388788,0.009664483,0.037776576,0,12 - 13 degree
14.9547,1580.617,43.8456,2684.768,0.286096957,0.011801751,0.037311289,0,12 - 13 degree
13.5666,1579.177,30.3763,2688.331,0.042430785,0.004995621,0.02835296,0,12 - 13 degree
15.0108,1580.057,35.7822,2689.398,0.049524671,0.005246041,0.030057674,0,12 - 13 degree
13.8558,1579.212,34.0026,2685.012,0.073618943,0.005321384,0.027855537,0,12 - 13 degree
14.0917,1579.401,37.7416,2684.123,0.111025845,0.007215392,0.029082928,0,12 - 13 degree
13.4087,1578.442,31.6645,2687.274,0.041253774,0.005128044,0.029709281,0,12 - 13 degree
13.1271,1579.141,30.8768,2686.54,0.051293515,0.004700579,0.027966627,0,12 - 13 degree
14.9635,1577.102,31.4365,2681.655,0.049933692,0.005138368,0.033094305,0,12 - 13 degree
16.6827,1580.636,39.6719,2691.582,0.04323523,0.005720044,0.029500447,0,12 - 13 degree
14.0805,1580.319,40.2207,2684.958,0.216819037,0.00819529,0.032224227,0,12 - 13 degree
15.0496,1580.433,40.5846,2686.484,0.155801263,0.008002842,0.030870263,0,12 - 13 degree
14.7789,1580.541,42.8305,2684.972,0.278212454,0.010113277,0.036411252,0,12 - 13 degree
13.2684,1578.22,29.224,2685.891,0.041084023,0.004686556,0.028321949,0,12 - 13 degree
14.6834,1579.452,34.9314,2689.195,0.041756991,0.00514394,0.028569065,0,12 - 13 degree
13.0701,1578.278,30.6095,2684.035,0.051257307,0.004571183,0.028223831,0,12 - 13 degree
13.1192,1578.844,34.1198,2683.894,0.083015062,0.005198042,0.027706306,0,12 - 13 degree
12.9094,1578.495,31.4558,2683.605,0.06529238,0.004785225,0.027841178,0,12 - 13 degree
13.9295,1579.248,30.29,2686.251,0.049919463,0.004954496,0.027607978,0,12 - 13 degree
13.3908,1576.199,30.1193,2679.639,0.048722967,0.004673076,0.030250347,0,12 - 13 degree
14.7792,1580.007,36.3735,2689.436,0.043603848,0.00485087,0.027983325,0,12 - 13 degree
14.872,1580.686,40.0126,2686.743,0.17556699,0.007698484,0.029643664,0,12 - 13 degree
16.4444,1581.148,39.1322,2690.532,0.090143142,0.006495872,0.032234179,0,12 - 13 degree
14.795,1579.27,38.6993,2683.147,0.194876862,0.008074163,0.036335026,0,12 - 13 degree
13.362,1577.988,30.5058,2685.626,0.040613572,0.004917829,0.029184309,0,12 - 13 degree
15.6335,1579.905,37.1825,2691.309,0.040041074,0.005412759,0.030094329,0,12 - 13 degree
12.9758,1578.389,29.8334,2685.642,0.04367643,0.004837242,0.027714659,0,12 - 13 degree
13.6091,1579.068,32.8213,2685.48,0.060064722,0.004772316,0.027329286,0,12 - 13 degree
13.3526,1579.346,32.6377,2685.973,0.066237444,0.004826094,0.027146405,0,12 - 13 degree
15.689,1576.419,33.0255,2680.553,0.048364757,0.005411533,0.0352455,0,12 - 13 degree
14.0465,1577.151,31.4558,2681.673,0.052391539,0.00501806,0.031055378,0,12 - 13 degree
15.1266,1580.599,35.7803,2690.664,0.044283588,0.004904416,0.028349125,0,12 - 13 degree
14.2872,1579.393,33.9839,2685.063,0.115549799,0.005977745,0.029889058,0,12 - 13 degree
13.9192,1580.13,32.6867,2688.506,0.064857029,0.005206337,0.02845329,0,12 - 13 degree
14.4191,1579.231,37.0285,2683.381,0.168761353,0.007018746,0.031637042,0,12 - 13 degree
14.1647,1578.903,41.5823,2681.114,0.312833465,0.009944301,0.039776489,0,12 - 13 degree
16.0646,1576.538,35.238,2682.58,0.044062953,0.006022311,0.036839603,0,12 - 13 degree
17.2026,1580.539,40.3746,2693.293,0.041422284,0.006038436,0.03193825,0,12 - 13 degree
13.2629,1578.128,30.3409,2684.968,0.041776861,0.00464423,0.028088403,0,12 - 13 degree
12.8846,1578.424,30.2784,2684.333,0.050374173,0.004657037,0.026497584,0,12 - 13 degree
14.9123,1579.783,32.2616,2688.179,0.051923234,0.004819434,0.028948608,0,12 - 13 degree
14.4715,1576.775,32.4316,2680.12,0.070054808,0.005129052,0.031843017,0,12 - 13 degree
15.0308,1578.096,34.0341,2685.407,0.057260293,0.005687152,0.030632799,0,12 - 13 degree
13.5591,1580.953,32.2513,2691.077,0.044497055,0.004882988,0.025929403,0,12 - 13 degree
14.4852,1579.52,33.2277,2685.76,0.074881766,0.005411969,0.029766322,0,12 - 13 degree
13.8762,1580.686,39.9701,2686.602,0.167760395,0.007303513,0.030959295,0,12 - 13 degree
14.8065,1578.709,34.6602,2685.955,0.055563644,0.005654051,0.031142588,0,12 - 13 degree
13.9074,1579.19,32.7556,2688.73,0.040067336,0.005170455,0.029024481,0,12 - 13 degree
14.7722,1578.631,32.3911,2684.954,0.04751879,0.004919281,0.028581383,0,12 - 13 degree
14.6222,1579.657,35.6676,2687.917,0.074300202,0.005599976,0.027690847,0,12 - 13 degree
15.3637,1581.236,33.1279,2691.4,0.048645655,0.005148528,0.028330738,0,12 - 13 degree
15.8672,1581.861,35.1684,2691.93,0.055018174,0.005391508,0.027753491,0,12 - 13 degree
14.7532,1581.694,31.2175,2691.883,0.058631528,0.005265909,0.02639078,0,12 - 13 degree
15.1403,1581.573,32.5373,2689.421,0.091301577,0.005447656,0.025473258,0,12 - 13 degree
16.7351,1576.884,33.1665,2681.065,0.049427506,0.005399589,0.036728939,0,12 - 13 degree
13.9657,1587.115,34.9999,2697.191,0.102597196,0.006973685,0.027837791,0,12 - 13 degree
13.0217,1587.606,34.92,2696.038,0.115785956,0.006987992,0.028407126,0,12 - 13 degree
17.2432,1585.515,38.5563,2689.828,0.136757276,0.008844091,0.030789406,0,12 - 13 degree
13.0721,1588.457,38.3599,2696.033,0.170337059,0.009984511,0.030758363,0,12 - 13 degree
12.9885,1588.665,40.3652,2696.156,0.189312603,0.010135517,0.032035649,0,12 - 13 degree
